,mean,std deviation,pcm_fftMag_mfcc[0],pcm_fftMag_mfcc[1],pcm_fftMag_mfcc[2],pcm_fftMag_mfcc[3],pcm_fftMag_mfcc[4],pcm_fftMag_mfcc[5],pcm_fftMag_mfcc[6],pcm_fftMag_mfcc[7],pcm_fftMag_mfcc[8],pcm_fftMag_mfcc[9],pcm_fftMag_mfcc[10],pcm_fftMag_mfcc[11],pcm_fftMag_mfcc[12],emotion
13,0.10505653846153852,7.7468415000315565,-10.24934,13.02645,1.5425309999999999,1.493174,1.470032,1.809985,6.006207,-12.20833,9.926508,-7.344511,1.796559,5.3333900000000005,-11.23692,4
14,0.33496766153846164,8.643181598343382,0.5952539000000001,1.501125,-6.981659,-5.407011,-0.1794093,6.98822,6.250548,4.74328,17.21875,-0.677439,-1.400282,3.4075629999999997,-21.70436,6
15,1.0830710461538458,8.684863959143769,3.170737,-4.8913910000000005,-1.2589620000000001,-0.37620349999999997,15.07496,6.33451,-0.0115819,4.803042,-5.218187,7.221207000000001,-3.590637,13.01869,-20.196260000000002,1
16,0.2841534692307691,10.782623866312884,13.46602,-0.2387395,-7.386178,1.421606,0.9696579,10.892330000000001,17.474629999999998,0.4763277,3.2998879999999997,-10.66462,-1.9930580000000002,2.688161,-26.71203,5
17,1.0654443923076913,9.725048790548074,-2.786765,4.616480999999999,12.38945,8.207936,10.89625,-1.403845,1.620386,-5.114916,15.97971,-1.6783439999999998,-6.427522,0.8875561,-23.3356,6
18,1.5824842461538464,12.535886162505584,-4.360125,28.333679999999998,11.28935,-12.54065,16.35233,3.785826,-20.95485,-9.490261,-0.6978178,9.037474000000001,6.748339,-5.245293,-1.685707,1
19,0.785859753846154,10.570363507329919,13.09862,-0.18187620000000002,-18.375420000000002,-1.723266,15.369710000000001,3.694867,9.134024,1.73183,11.9285,1.901573,-7.419366,1.2904309999999999,-20.23345,4
20,-1.9944581923076923,7.58017461859745,9.622581,0.5582185000000001,-6.867159,-2.14853,4.399058,-0.621851,-7.440811,1.75132,11.73073,-5.238873,-10.21466,-4.55601,-16.901970000000002,1
21,-1.676495538461538,8.519814016174672,6.100457,3.591603,5.269316000000001,-6.244332,11.07881,4.478262,-10.89875,-13.06841,-6.200724,4.112456,2.767618,-4.027068,-18.75368,0
22,1.6042158461538465,11.80086872975927,13.27455,-8.023218,-13.51252,6.12518,27.841720000000002,6.769969000000001,10.55974,7.379539,-3.983603,-1.66609,-3.5808660000000003,-1.274435,-19.05516,3
23,1.7477741538461535,9.721527778059846,1.6470209999999998,6.923767,10.781369999999999,3.8751260000000003,17.21893,3.97367,-2.221767,6.8429,12.90696,-8.882,-6.192343,-3.5068699999999997,-20.6457,3
24,-0.38864393076923065,9.87578703208998,1.152659,2.549862,-4.846608,2.6653119999999997,-0.11445810000000001,2.994903,1.5781100000000001,3.4190129999999996,21.42924,-7.646083999999999,-6.290819,3.350859,-25.29436,6
25,-0.9227972999999999,6.716842143438814,7.625524,5.095738,3.3365910000000003,-0.9149292,-1.714479,4.41326,2.8844819999999998,0.3140696,-7.026234,-7.521013000000001,1.101058,-0.5318723000000001,-19.05856,3
26,-1.6577841000000002,16.30477099475001,11.3225,26.644579999999998,-6.658989999999999,-21.63093,-16.67643,-0.4307013,-2.109632,27.47818,-27.22573,6.606867,-16.0168,3.9607050000000004,-6.814812,5
27,1.220415861538462,8.626048648374946,8.581516,10.46234,3.000979,0.8545271999999999,15.57281,7.715169,-11.34117,-3.2898690000000004,-10.21895,-5.367329,11.977139999999999,-4.882531,-7.1992259999999995,2
28,0.3182404461538457,10.101658072217852,-0.6396666,6.594500999999999,-3.679641,-1.7567130000000002,11.9916,0.16152,-5.406265,-9.045067,28.176709999999996,-2.834159,-11.68339,0.8225384,-8.564842,4
29,0.2831266361538462,9.990191509691948,1.215425,5.965738,5.081262000000001,1.8632330000000001,0.02656317,-2.80193,7.384169,-3.250388,8.328955,-0.6157789,4.691955,7.573123,-31.781679999999998,6
30,-1.7850596153846152,12.651866221913943,14.63615,8.822216000000001,3.539371,-22.22346,7.864928999999999,20.962139999999998,-8.038561,-22.74896,-14.267129999999998,-1.600271,-3.409047,-3.4011720000000003,-3.3419800000000004,4
31,-1.928434382307692,12.778057294940453,-2.500665,18.860310000000002,-8.434351,19.64444,-2.2429669999999997,0.05167103,-6.923597999999999,-21.51594,2.2518130000000003,-25.74844,3.332439,7.886842,-9.731200999999999,5
32,6.430436861538461,11.865841322942265,7.202172,12.80145,0.6986561,10.4189,20.36522,22.584310000000002,0.4508331,-7.1145059999999996,-12.34291,1.960184,21.4089,17.40814,-12.24567,5
33,-0.22167574615384594,11.439751271375473,-19.89919,15.39765,-1.905257,-0.6223767,18.400920000000003,-3.943996,13.06865,-9.353422,6.885174,-6.638392,-2.049572,5.7644269999999995,-17.9864,1
34,-1.128390615384616,10.175162524636061,14.47499,17.141820000000003,6.700480000000001,-10.96381,-8.182459,-12.11697,-3.7492620000000003,4.028809,3.861078,-7.005375,-5.207438,4.700329,-18.35127,1
35,6.358803344615386,12.258468646481994,8.151399000000001,19.05041,24.53857,21.18516,0.02559948,-3.3255529999999998,4.0458050000000005,-4.748916,17.72145,-5.329038,12.23263,8.657307000000001,-19.54038,0
36,9.771837230769231,8.648576199531085,2.857004,9.520836,15.794120000000001,8.606828,15.25489,17.951520000000002,16.99768,7.229894,16.27468,8.115553,8.791389,15.42654,-15.78705,0
37,2.3833968153846143,10.138425772124446,12.38072,11.01404,3.4406830000000004,5.3781360000000005,-1.356471,-0.1038704,6.219368,-0.354615,8.404539999999999,-13.65693,2.663488,18.29165,-21.336579999999998,0
38,1.5735636923076917,11.663251379943274,6.632766,6.211563,6.034946,33.01121,-2.390878,8.948273,-7.841763,-7.805614,-3.0955790000000003,4.398633,-1.2380639999999998,-18.349610000000002,-4.0595550000000005,0
39,3.0853459846153846,11.595618336695335,0.3433418,-9.899686,-12.416210000000001,-1.5957379999999999,22.21026,4.421869,27.775009999999998,12.29306,-9.873695,7.225121000000001,4.328641999999999,-1.3575059999999999,-3.3449709999999997,1
40,-0.15891107692307707,11.72644205522572,7.8099169999999996,-9.254425,22.614320000000003,22.23986,-3.723584,-20.07546,-8.549887,-4.387233,1.9506580000000002,-5.65059,1.402272,2.593239,-9.034931,5
41,-5.576608923076924,11.24090955343671,9.077553,12.78545,-3.244624,-13.537,-17.6895,-13.73125,-9.780167,-9.242758,-4.284782,-18.42976,6.900777000000001,9.423785,-20.74364,3
42,0.338298030769231,11.80319717101143,-3.774019,11.9402,-1.1805290000000002,20.06709,7.904028,0.1711073,8.512362,-10.48099,9.213683,-13.574179999999998,2.186318,0.48158409999999996,-27.06878,6
43,1.4676207153846152,9.77276717583413,4.455226000000001,6.935960000000001,7.036900999999999,19.29072,-3.2299990000000003,13.50571,-0.2942276,-3.9562370000000002,2.495646,3.260757,0.14205489999999998,-8.668602,-21.89484,4
44,3.7797076538461543,13.12282541529508,-26.4559,27.858940000000004,6.4841489999999995,16.848760000000002,4.910864,9.4318,5.549758,-6.46186,13.81197,-13.52558,5.698422,5.511732,-0.5268555,0
45,2.100095269230769,11.155001043694222,-7.077197,-20.5468,-9.051631,2.6603,23.51311,16.51439,1.551311,0.9284104999999999,-5.29695,5.223979,-1.9077669999999998,8.187103,12.60298,0
46,4.230065392307692,8.22838481853066,7.806741000000001,4.277546,0.4417491,6.165951000000001,12.667580000000001,10.8678,12.59809,1.166091,5.644248,-1.242022,7.895967999999999,6.998178,-20.29707,2
47,2.446370597692307,11.279110953472651,9.555658,-0.05138683,-1.527993,6.390676,24.035429999999998,2.790865,17.42241,-0.2326174,9.705392999999999,-7.561997,-9.706705,2.358425,-21.375339999999998,2
48,2.070951492307692,14.577071690504754,0.6794634,-25.03205,-7.705100999999999,-4.012148000000001,31.903540000000003,4.855742,26.93207,-3.164089,-5.763086,5.559572,-12.251539999999999,10.04067,4.879326,0
49,-0.6813929307692315,11.583506024953941,-2.4948200000000003,15.71555,8.619368,-4.679611,24.2565,-4.392513,-9.296275999999999,-15.59542,-12.39375,0.7368259,2.35658,5.008398000000001,-16.69894,6
50,-0.29329372999999986,9.517007712755623,8.755222,3.6202980000000005,-1.681456,-1.362169,0.03444481,-2.838852,-14.70318,4.424297,2.62912,0.4345727,12.91723,8.375124000000001,-24.41747,4
51,0.26376507692307744,13.759971136438054,-12.64402,18.72171,7.217824,24.36453,1.146577,3.360064,-4.707429,-8.83141,8.624734,-28.216820000000002,5.9652709999999995,4.709375,-16.28146,5
52,-1.332715976923077,9.131573528761855,5.277009,9.097918,2.478411,0.5789323000000001,-1.134516,2.218523,-7.859592999999999,-8.178578,5.327869000000001,-7.060206,-0.203787,8.63395,-26.501240000000003,1
53,3.503233107692308,10.530340367874805,15.14233,0.2476063,-14.2639,4.121478,12.579089999999999,8.974701,5.915911,1.8198759999999998,18.34662,3.7159379999999995,10.18285,-0.7579899,-20.48248,2
54,4.1291818461538465,11.260447790994295,10.991710000000001,3.0649610000000003,8.797998,4.641247,19.3869,16.61327,-1.268684,-4.576387,-7.866053,-1.939418,15.705229999999998,12.463230000000001,-22.33464,6
55,-0.6468255846153844,9.577878091753787,-15.537379999999999,0.8849691999999999,-4.816882,7.9185929999999995,11.11552,3.7098690000000003,10.88193,0.9462609000000001,9.881998,-18.24888,-1.214241,-0.4808397,-13.44965,2
56,3.2660822307692303,9.962461530312632,-9.589532,11.2825,11.45047,16.25585,3.397611,-6.5808860000000005,15.793320000000001,8.380719000000001,7.528847,-11.363480000000001,6.097971,3.981289,-14.17561,2
57,1.6340112230769235,11.497108244739481,10.284289999999999,9.076832000000001,5.211591,10.85074,16.81662,7.647821,-2.6453290000000003,-8.587506,-0.6036710999999999,-9.756442999999999,5.181989,6.608452000000001,-28.84324,5
58,-1.5292520461538466,13.54951219855641,-0.3451922,-1.3476709999999998,-26.877240000000004,1.887686,24.1067,17.240920000000003,5.937638,-9.335835000000001,7.912072,-18.66256,-4.030867,-0.20422739999999998,-16.1617,6
59,2.4268399230769235,15.064823704134046,-24.25031,28.7951,-15.860270000000002,9.068055000000001,17.64254,10.748280000000001,13.19786,-3.7018089999999995,14.760879999999998,-17.70976,6.052249,2.199186,-9.393082000000001,3
60,-2.3143654615384617,11.698127725638516,14.240839999999999,7.204758,-11.07911,-4.263515,-18.7604,-6.2016029999999995,16.90999,-19.25998,5.355187,-11.43615,10.744489999999999,-11.19219,-2.349068,5
61,1.5190079999999997,10.127202576150898,-1.570568,-9.470463,-8.299261999999999,2.239399,21.708270000000002,-2.266824,14.357579999999999,-9.975219000000001,3.673799,11.4929,4.015731,7.749681,-13.90792,1
62,3.4296741538461535,9.462185730378204,3.264407,12.575280000000001,8.336003,6.07794,6.837219999999999,11.570269999999999,9.646894,-6.5151330000000005,12.44382,-17.482329999999997,2.398343,8.87066,-13.437610000000001,6
63,2.0065611923076925,7.936372680475475,2.922542,-1.149958,-2.691539,4.743894999999999,-0.9258251000000001,-6.134638,11.97971,-0.6693934,13.775170000000001,-4.817685,13.234760000000001,9.139157,-13.3209,2
64,0.046839307692307555,8.115976733039519,-5.190794,10.03399,5.385152,-5.156558,12.657160000000001,-16.45573,-4.089748,-2.84524,7.664113,6.212893,4.591455000000001,-9.597608000000001,-2.600174,2
65,3.297955476923077,9.011856489057408,17.38864,4.957535,-8.199641,10.97765,-1.16765,8.583346,-1.2388370000000002,0.6403115,5.346935,13.227070000000001,-0.6248283,10.22004,-17.23715,0
66,-0.002160930769230518,11.766521361783765,-7.788724,-4.653313,-1.010284,-4.543618,32.7364,2.548362,2.7342150000000003,-15.4775,2.559001,-0.1616631,12.58107,-7.066158000000001,-12.48588,4
67,-2.133768630769231,15.516300169386374,-2.39149,-4.509382,35.19252,-19.93679,-6.9400710000000005,-24.18189,-5.486067,12.19004,-14.67525,4.967052,-15.9398,14.848120000000002,-0.8759841999999999,1
68,2.134720284615384,10.98366409596849,-1.7034099999999999,-6.032657,0.4254837,17.27453,23.86607,13.7623,1.773691,-8.015038,2.6238479999999997,-14.21284,-5.225908,12.14193,-8.926636,5
69,0.372848692307692,9.780353139292377,8.740110000000001,-4.587883000000001,-12.07883,4.8355120000000005,14.26649,11.91328,11.357610000000001,-4.847528,-5.254876,7.891655999999999,-5.935773,-2.807415,-18.64532,3
70,0.5799376923076921,8.724788026298505,8.130636,-4.921889,-13.611839999999999,2.416226,19.3411,12.19551,1.237157,-4.036514,4.166454,2.7985919999999997,-8.904541,-4.245853,-7.025848,3
71,3.203203692307692,9.52049558904003,8.460961,3.639987,6.282208,10.54442,13.80455,7.423164,-1.7062709999999999,-2.6175040000000003,10.56837,-3.7332120000000004,3.5575300000000003,9.681875,-24.264429999999997,6
72,-0.19004755461538478,8.76236945764445,4.533201999999999,-11.21411,-3.211623,8.442751,16.11007,3.013208,4.066873,-0.09295321,-14.79785,4.674816000000001,-10.95738,6.228041,-9.265663,2
73,1.160402246153846,8.60380802476752,14.74865,-14.25508,-11.15545,-0.3893986,8.311595,12.02472,0.2583518,7.073997,-4.649734,9.309944,-6.31595,3.4183,-3.294716,4
74,1.7679334615384614,14.111361263574711,-9.792038,17.28577,18.99569,-8.321497,22.2806,10.778139999999999,-17.96865,5.618609999999999,5.851491,-16.09844,12.09042,2.100829,-19.83779,1
75,1.8322004538461534,8.70372242901619,-9.551103999999999,1.85254,17.2293,3.5743910000000003,13.1383,14.474789999999999,3.64143,-5.51711,3.07714,1.658782,-0.4823111,-9.445976,-9.831566,2
76,2.9018998538461536,11.159356747195325,11.391910000000001,5.5026019999999995,-11.4112,9.622231,12.5717,-8.312743,10.39812,-5.440855,28.93218,0.46222929999999995,-9.274925999999999,0.8121138000000001,-7.528664,5
77,1.9024127692307689,11.751211380877525,-20.601960000000002,16.52884,1.2318879999999999,16.18662,9.879669999999999,-1.588692,9.630014,-3.209629,10.64719,-10.38205,7.678755000000001,7.29367,-18.56295,6
78,2.7339413846153837,13.02615903471763,11.1306,7.97496,5.066622,9.338683999999999,8.514522999999999,10.11777,17.209329999999998,0.409364,-30.249109999999998,6.785875,15.06966,-10.70196,-15.125079999999999,2
79,-0.15628181538461577,11.10804811736196,6.6967289999999995,9.121614,1.811438,3.650882,-3.633951,20.6411,16.00814,-8.716621,-5.558992,0.28974340000000004,-9.012626,-13.456660000000001,-19.87246,3
80,2.03553176923077,11.263018099708082,1.261992,11.87755,11.43933,7.037586,12.333210000000001,8.779795,-7.388249000000001,3.5300730000000002,8.119734,-16.0554,2.78229,8.740932,-25.99693,3
81,3.039626592307693,11.005696001405537,-3.318338,24.48988,-2.416398,20.65042,0.7860279,4.673104,10.22011,-2.255659,9.29617,-16.053,-0.2666712,5.6788099999999995,-11.96931,0
82,2.184676584615384,12.939029145129119,13.57115,7.28464,3.898935,-2.321791,23.84119,20.59238,-0.1056724,-4.4323690000000004,-20.706139999999998,-10.122580000000001,15.607510000000001,-6.289267,-12.41719,5
83,-0.33990491538461526,9.4752302997882,0.6395244999999999,0.1398218,-4.803681,-0.29653470000000004,10.56395,6.385274,-1.450628,-4.75536,17.63709,-6.230117,0.8183035,1.7216630000000002,-24.78807,6
84,-1.9674486692307693,7.591333293005251,7.8975789999999995,4.241905,-4.529923,-2.102277,7.792628999999999,2.819065,-0.4863477,-9.386469,-2.841124,-2.48985,0.37499,-4.4379599999999995,-22.42905,3
85,-1.3042748461538463,10.401506431345199,1.544851,14.092329999999999,3.485221,9.846016,-3.62923,-4.243622,1.8491490000000002,-8.772919,8.892178999999999,-12.10915,-4.2562690000000005,3.7194910000000005,-27.373620000000003,4
86,3.0990218923076918,10.190002812086005,-0.6143384,-10.14513,-6.993888,12.49515,16.898979999999998,3.283784,24.996779999999998,-3.746582,11.24498,-1.97328,-7.551678999999999,5.718916,-3.3264080000000003,5
87,2.718511723076924,10.967577830903686,10.647780000000001,7.0774669999999995,13.881429999999998,11.40323,0.2595882,6.827682000000001,-3.5974519999999997,-0.44724179999999997,19.03748,-9.979248,1.206797,4.179790000000001,-25.15665,6
88,2.373027076923077,15.940200983012554,9.413147,12.03565,8.426368,-11.7137,19.24289,11.622160000000001,-11.9263,-17.626070000000002,-30.628890000000002,16.25168,27.618740000000003,-3.128271,1.2619479999999998,3
89,-0.7858793846153846,6.715418552936894,11.180639999999999,6.196756,-4.956595,0.41717150000000003,-0.1036375,11.7132,-2.225724,-10.0633,-1.576548,-1.134335,-7.967436999999999,-2.170805,-9.525818,0
90,7.50107613076923,9.85682851624952,5.803657,11.32322,15.758239999999999,4.225569999999999,22.94976,20.4764,-0.9228413000000001,7.76168,6.009208999999999,5.4481660000000005,11.20619,5.769489,-18.29475,0
91,0.12759615384615403,12.586260115352419,4.4493480000000005,-15.1754,-11.525039999999999,5.0472980000000005,19.88909,26.45516,-6.8471649999999995,-8.722965,-11.260019999999999,14.745470000000001,-7.533023,-3.264218,-4.599785,5
92,0.941806307692308,8.255585670831788,5.375155,7.809538000000001,2.374645,-1.6630189999999998,4.322701,13.856370000000002,-5.24851,-8.022005,2.38595,-2.4560299999999997,4.705241,8.546096,-19.74265,6
93,1.899389169230769,7.73262354201142,2.6920490000000004,-0.5794172,15.064029999999999,-3.3779660000000002,2.0176540000000003,-0.29962059999999996,9.007226,8.018506,-11.95496,9.355053,-5.692553,9.325099,-8.883041,3
94,-0.6587154153846153,7.001955093876217,-0.5018551,9.904856,2.0855900000000003,0.7280757,-4.175521,-4.8635720000000005,-8.775288,-2.7951740000000003,9.270482000000001,-7.495665,5.598065,6.522406,-14.0657,1
95,-1.0137891615384615,8.385657232631093,6.1792370000000005,4.4535290000000005,0.1231635,-3.176438,7.049328999999999,13.36098,-0.9425926,-17.14172,-3.776454,-13.188460000000001,2.763969,2.669918,-11.55372,3
96,0.5054676153846154,10.708959880983274,-5.297075,8.404986,-0.580492,11.40204,12.55454,17.24898,-11.277510000000001,-14.745339999999999,8.326205999999999,-8.713973,9.085918,-5.400991,-14.43621,5
97,-0.30874976923076897,11.876802561643961,3.4627489999999996,1.285843,22.54909,-5.269784,-9.066815,-19.54524,-0.4861937,-11.04776,0.5108509,0.9616568000000001,8.091076,19.90061,-15.359829999999999,2
98,2.1515643999999994,10.275039018291388,-8.630778999999999,1.940627,1.114493,12.776580000000001,10.71911,0.12185739999999999,14.31294,1.7640099999999999,2.651574,0.32407779999999997,12.20952,4.877887,-26.211560000000002,1
99,2.0556925923076923,8.056917176462711,-5.762587,-6.1717379999999995,-1.498607,9.220613,11.407060000000001,-5.351245,6.30114,13.4536,12.4137,-6.399249,8.921004,-0.5434363,-9.266250999999999,2
100,3.238938076923077,8.576705298448719,-6.6886149999999995,-2.619232,0.1493735,16.70658,13.737879999999999,11.539060000000001,10.089030000000001,-3.360158,7.05943,1.188213,7.99718,0.8356534999999999,-14.5282,0
101,1.3409893846153849,8.84050453638762,-6.984552000000001,-2.323651,1.733266,9.528801,3.6524050000000003,2.510726,8.923428999999999,6.229189,2.988515,-1.213945,6.770669,10.03774,-24.419729999999998,1
102,-1.9236314307692313,10.362581228387548,0.2514114,7.410857000000001,1.212759,5.029694,-11.21192,-7.990104,-11.43388,-11.948360000000001,-5.5413239999999995,1.427538,14.76044,14.181329999999999,-21.15565,3
103,3.3590796999999997,12.991937542036002,-7.969585,-0.12217570000000001,1.186652,19.07531,20.97906,17.5692,4.2678400000000005,-6.4312949999999995,-0.1708932,1.565287,13.13829,9.527196,-28.94685,3
104,4.1065872307692315,9.4026685064969,-9.627634,2.9032560000000003,3.872956,5.107505000000001,12.565719999999999,6.279772,15.8279,10.37036,11.70019,9.201715,3.590421,2.353153,-20.75968,2
105,-1.2932367692307696,10.083387028739164,-1.287572,4.60387,12.02422,0.5785675,15.659020000000002,5.8412120000000005,-14.90446,-1.9204830000000002,-2.639008,-7.245310000000001,-0.6383705,-2.276034,-24.60773,3
106,3.64996476923077,11.11975070149575,-1.414647,9.375262,5.069185,14.66058,6.427188,2.8338650000000003,14.34796,9.197265,8.751313,2.305948,4.383808,3.125365,-31.61355,4
107,0.5287787615384617,4.771636164482185,0.34729390000000004,-4.773562999999999,0.8966482,2.3145130000000003,5.607997,1.651472,9.986374,1.460222,-6.656282000000001,0.9903378,-2.574495,5.127722,-7.504116000000001,6
108,2.8184683846153837,8.434586510082113,-3.097585,-4.760845,-2.738369,5.371725,8.347517,10.61807,6.269724,3.9099019999999998,10.82535,7.223633,4.720987,10.47215,-20.522170000000003,6
109,2.277665769230769,11.057162445409416,3.507801,-3.902278,-4.61515,8.662167,17.24897,7.1830039999999995,4.113211,2.020461,3.190306,1.993861,8.979622,11.73085,-30.50317,2
110,1.928167861538462,11.43214436018015,0.13658520000000002,-2.110949,-9.008514,7.630008,21.25974,3.9420349999999997,4.940651,12.24579,7.265165,3.916786,3.02886,1.518805,-29.69878,2
111,1.1079839999999999,9.79482218241964,-2.275665,8.159505000000001,1.989783,15.43265,15.98117,7.718394,5.7180029999999995,-10.45035,1.5725049999999998,-4.590125,-2.524654,-0.8382940000000001,-21.48913,5
112,4.013728215384615,10.472106991319752,-5.187437999999999,-5.4781629999999994,1.617104,19.54942,19.16531,3.6465099999999997,16.16133,2.341895,5.355549,3.074256,11.16315,0.34538379999999996,-19.57584,1
113,0.3466975230769229,5.111944372131632,-5.642589,-5.921875,4.633839,2.880785,0.2673018,1.9642849999999998,2.641326,5.765405,1.3689360000000002,-2.364569,6.815098,3.643325,-11.5442,1
114,2.7559869461538464,8.317027036858253,-3.252511,4.098777,4.153536,9.909272999999999,1.112654,17.2718,0.7606297,6.43377,11.915560000000001,1.967568,-0.9372543999999999,1.490808,-19.09678,0
115,5.252508092307693,8.833778410626804,-12.0918,-1.6895189999999998,11.592880000000001,11.00441,16.21432,3.86902,14.32594,12.16367,7.707619,-0.5028518,8.752281,8.381556,-11.44492,3
116,1.5798229999999995,8.655057598823335,1.094741,6.26639,1.131528,5.280711,14.6293,1.295947,1.414927,6.174924,5.728013,-6.104856,11.02861,-6.162796,-21.23974,4
117,2.428904076923077,9.44631499295893,-1.78567,-3.5604089999999995,1.7097080000000002,19.10971,10.86391,-1.442405,7.5388020000000004,11.26164,7.6828389999999995,-11.242239999999999,7.144031,1.874887,-17.57905,5
118,0.6384702076923077,5.4503626233849145,6.740708000000001,2.5210630000000003,-5.675396,-0.2527294,1.616333,4.164427,7.143397,-0.4889612,6.922092999999999,0.6585844,-0.6490199999999999,-0.7295560999999999,-13.670829999999999,5
119,2.2183212276923077,9.706756876723851,0.02840996,10.877510000000001,1.7690439999999998,14.53362,5.164357,1.585032,2.43056,-5.2014,10.4181,8.450596,8.371691,-4.640214,-24.94913,4
120,4.345562,11.491039991234329,2.803004,-1.903805,2.1765939999999997,16.89688,20.06119,9.391154,7.077857000000001,6.333255,16.28036,2.655827,4.397069,-1.653589,-28.023490000000002,2
121,1.8030872846153854,6.963351065633574,-1.6710580000000002,3.022537,4.26318,12.08155,16.97839,-1.496097,-3.8231080000000004,-1.798332,0.6724066999999999,-2.708415,6.122454,3.289907,-11.49328,4
122,0.7897632307692306,8.942696076827557,-5.947778,-0.055439,3.0592610000000002,16.36421,3.5768760000000004,4.019028,5.6586669999999994,-2.473631,5.0771370000000005,-6.292546,4.714794,5.9215029999999995,-23.35516,1
123,5.592702384615384,15.403196657639821,-12.04988,9.305049,10.36656,10.1384,22.45405,36.73037,-17.185229999999997,9.371249,8.703938,-16.1783,20.584789999999998,-3.066577,-6.469288,3
124,2.3626840769230766,9.614901249457494,3.1219759999999996,6.386128,-2.816961,12.13322,13.318729999999999,9.470272,8.584309,4.187168,3.8842800000000004,-1.114388,0.4649405,-0.5699314999999999,-26.33485,4
125,2.3916467461538464,11.416449336601875,0.7007236,4.961051,4.347158,14.87235,7.409600999999999,9.82415,14.389,-2.419779,0.7691641,-6.6989600000000005,2.000509,11.77593,-30.83949,5
126,2.178594769230769,10.863581099242815,-8.626598,-3.60112,-4.949218,17.61524,10.93171,8.96912,13.39944,5.8014589999999995,11.73327,2.239661,-2.952958,2.333086,-24.571360000000002,6
127,0.6793519307692304,8.662651087327903,-2.928704,5.735228,7.348267999999999,16.295379999999998,3.39733,-12.1155,-0.2803659,-2.3713,2.120414,-3.319927,8.091573,5.453979,-18.5948,1
128,1.609849923076923,10.144355517580363,-8.693937,1.396809,2.476275,11.469660000000001,15.579889999999999,-1.675582,5.497927,3.2999980000000004,9.217694,-4.0667919999999995,10.6876,1.277767,-25.539260000000002,2
129,1.5804066000000003,9.291178694779248,1.46139,6.824281,-2.475918,9.139319,4.519024,10.59732,12.153939999999999,1.215761,6.1980260000000005,-5.762155,0.5096598,1.838828,-25.67419,5
